user_id,product_id,avg_rating,num_interactions,total_quantity,last_interaction,view_count,total_view_duration,added_to_cart,added_to_wishlist,interaction_score
U0051,P0124,0.0,0.0,0.0,0,1.0,109.0,0.0,0.0,0.1
U0051,P0125,0.0,0.0,0.0,0,1.0,6.0,1.0,0.0,0.25
U0051,P0130,5.0,1.0,2.0,2024-02-28 05:26:00,0.0,0.0,0.0,0.0,2.2
U0051,P0131,0.0,0.0,0.0,0,1.0,21.0,0.0,0.0,0.1
U0051,P0134,0.0,0.0,0.0,0,1.0,33.0,0.0,0.0,0.1
U0051,P0136,0.0,0.0,0.0,0,1.0,21.0,0.0,0.0,0.1
U0051,P0138,0.0,0.0,0.0,0,1.0,26.0,0.0,0.0,0.1
U0051,P0141,0.0,0.0,0.0,0,2.0,30.0,0.0,0.0,0.2
U0051,P0142,0.0,0.0,0.0,0,1.0,14.0,1.0,0.0,0.25
U0051,P0168,2.0,1.0,4.0,2024-07-22 23:39:00,2.0,52.0,0.0,0.0,1.2
U0051,P0170,4.0,1.0,1.0,2024-06-03 00:49:00,0.0,0.0,0.0,0.0,1.8
U0051,P0176,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0051,P0181,0.0,0.0,0.0,0,1.0,27.0,0.0,0.0,0.1
U0051,P0182,4.0,1.0,1.0,2024-02-14 02:33:00,0.0,0.0,0.0,0.0,1.8
U0051,P0196,0.0,0.0,0.0,0,1.0,55.0,0.0,0.0,0.1
U0051,P0198,0.0,0.0,0.0,0,1.0,18.0,0.0,0.0,0.1
U0052,P0001,0.0,0.0,0.0,0,1.0,140.0,1.0,0.0,0.25
U0052,P0002,0.0,0.0,0.0,0,1.0,10.0,0.0,0.0,0.1
U0052,P0009,4.0,1.0,3.0,2024-11-13 17:49:00,0.0,0.0,0.0,0.0,1.8
U0052,P0010,0.0,0.0,0.0,0,1.0,28.0,0.0,0.0,0.1
U0052,P0013,1.0,1.0,3.0,2024-03-06 16:34:00,0.0,0.0,0.0,0.0,0.6000000000000001
U0052,P0014,0.0,0.0,0.0,0,1.0,57.0,0.0,0.0,0.1
U0052,P0018,3.0,1.0,4.0,2024-02-14 05:09:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0052,P0021,0.0,0.0,0.0,0,1.0,77.0,1.0,0.0,0.25
U0052,P0028,0.0,0.0,0.0,0,2.0,89.0,1.0,0.0,0.35
U0052,P0030,0.0,0.0,0.0,0,2.0,17.0,0.0,0.0,0.2
U0052,P0042,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0052,P0048,4.0,1.0,2.0,2024-01-17 11:49:00,0.0,0.0,0.0,0.0,1.8
U0052,P0053,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,0.1
U0052,P0063,0.0,0.0,0.0,0,1.0,15.0,1.0,0.0,0.25
U0052,P0067,0.0,0.0,0.0,0,1.0,32.0,0.0,0.0,0.1
U0052,P0068,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0052,P0074,0.0,0.0,0.0,0,1.0,29.0,0.0,0.0,0.1
U0052,P0076,3.0,1.0,2.0,2024-04-26 02:24:00,1.0,0.0,0.0,1.0,1.6500000000000001
U0052,P0078,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0052,P0085,0.0,0.0,0.0,0,1.0,42.0,0.0,0.0,0.1
U0052,P0093,0.0,0.0,0.0,0,1.0,21.0,0.0,0.0,0.1
U0052,P0102,0.0,0.0,0.0,0,1.0,9.0,0.0,0.0,0.1
U0052,P0146,5.0,1.0,2.0,2024-03-20 20:58:00,0.0,0.0,0.0,0.0,2.2
U0052,P0151,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0052,P0157,0.0,0.0,0.0,0,2.0,65.0,0.0,0.0,0.2
U0052,P0167,0.0,0.0,0.0,0,1.0,52.0,0.0,0.0,0.1
U0052,P0170,5.0,1.0,1.0,2024-09-27 23:15:00,0.0,0.0,0.0,0.0,2.2
U0052,P0175,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0052,P0177,0.0,0.0,0.0,0,1.0,38.0,0.0,0.0,0.1
U0052,P0191,5.0,1.0,2.0,2024-11-10 18:21:00,0.0,0.0,0.0,0.0,2.2
U0052,P0192,0.0,0.0,0.0,0,1.0,52.0,0.0,1.0,0.25
U0052,P0196,0.0,0.0,0.0,0,3.0,76.0,0.0,0.0,0.30000000000000004
U0052,P0198,0.0,0.0,0.0,0,1.0,2.0,0.0,1.0,0.25
U0053,P0007,2.0,1.0,3.0,2024-08-26 15:49:00,0.0,0.0,0.0,0.0,1.0
U0053,P0009,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0053,P0010,3.0,1.0,1.0,2024-12-01 00:51:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0053,P0013,2.0,1.0,3.0,2024-01-17 02:30:00,0.0,0.0,0.0,0.0,1.0
U0053,P0018,0.0,0.0,0.0,0,1.0,21.0,0.0,0.0,0.1
U0053,P0020,0.0,0.0,0.0,0,1.0,42.0,0.0,0.0,0.1
U0053,P0027,0.0,0.0,0.0,0,1.0,15.0,0.0,0.0,0.1
U0053,P0037,0.0,0.0,0.0,0,1.0,12.0,0.0,0.0,0.1
U0053,P0040,1.0,1.0,1.0,2024-02-27 18:49:00,0.0,0.0,0.0,0.0,0.6000000000000001
U0053,P0042,5.0,1.0,2.0,2024-04-14 09:58:00,1.0,8.0,0.0,0.0,2.3000000000000003
U0053,P0046,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,0.1
U0053,P0062,0.0,0.0,0.0,0,1.0,5.0,0.0,0.0,0.1
U0053,P0069,0.0,0.0,0.0,0,1.0,49.0,0.0,0.0,0.1
U0053,P0073,3.0,1.0,1.0,2024-01-22 01:45:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0053,P0078,0.0,0.0,0.0,0,1.0,21.0,0.0,0.0,0.1
U0053,P0083,0.0,0.0,0.0,0,1.0,33.0,0.0,0.0,0.1
U0053,P0098,0.0,0.0,0.0,0,1.0,39.0,0.0,0.0,0.1
U0053,P0110,0.0,0.0,0.0,0,1.0,13.0,0.0,0.0,0.1
U0053,P0120,0.0,0.0,0.0,0,1.0,10.0,0.0,0.0,0.1
U0053,P0128,0.0,0.0,0.0,0,1.0,18.0,0.0,0.0,0.1
U0053,P0136,0.0,0.0,0.0,0,2.0,71.0,1.0,0.0,0.35
U0053,P0143,5.0,1.0,2.0,2024-06-29 17:43:00,0.0,0.0,0.0,0.0,2.2
U0053,P0151,4.0,1.0,3.0,2024-03-28 04:11:00,1.0,68.0,1.0,0.0,2.0500000000000003
U0053,P0152,0.0,0.0,0.0,0,1.0,24.0,0.0,0.0,0.1
U0053,P0157,0.0,0.0,0.0,0,1.0,46.0,0.0,1.0,0.25
U0053,P0171,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0053,P0173,0.0,0.0,0.0,0,1.0,42.0,0.0,0.0,0.1
U0053,P0183,0.0,0.0,0.0,0,1.0,5.0,0.0,0.0,0.1
U0053,P0192,0.0,0.0,0.0,0,1.0,43.0,0.0,0.0,0.1
U0053,P0193,0.0,0.0,0.0,0,1.0,5.0,0.0,0.0,0.1
U0053,P0195,2.0,1.0,2.0,2024-02-08 16:18:00,0.0,0.0,0.0,0.0,1.0
U0053,P0197,0.0,0.0,0.0,0,1.0,28.0,0.0,0.0,0.1
U0053,P0198,0.0,0.0,0.0,0,1.0,17.0,0.0,0.0,0.1
U0054,P0004,0.0,0.0,0.0,0,2.0,54.0,0.0,0.0,0.2
U0054,P0010,0.0,0.0,0.0,0,1.0,25.0,1.0,0.0,0.25
U0054,P0019,0.0,0.0,0.0,0,1.0,2.0,1.0,0.0,0.25
U0054,P0027,0.0,0.0,0.0,0,1.0,3.0,1.0,0.0,0.25
U0054,P0030,0.0,0.0,0.0,0,1.0,6.0,0.0,0.0,0.1
U0054,P0043,0.0,0.0,0.0,0,2.0,78.0,0.0,0.0,0.2
U0054,P0051,0.0,0.0,0.0,0,1.0,4.0,0.0,0.0,0.1
U0054,P0056,0.0,0.0,0.0,0,1.0,28.0,1.0,0.0,0.25
U0054,P0057,0.0,0.0,0.0,0,1.0,4.0,0.0,0.0,0.1
U0054,P0061,3.0,1.0,1.0,2024-12-17 06:19:00,1.0,9.0,0.0,1.0,1.6500000000000001
U0054,P0070,4.5,2.0,6.0,2024-06-12 16:29:00,0.0,0.0,0.0,0.0,2.2
U0054,P0082,0.0,0.0,0.0,0,2.0,40.0,0.0,0.0,0.2
U0054,P0083,0.0,0.0,0.0,0,2.0,119.0,1.0,0.0,0.35
U0054,P0085,3.0,1.0,2.0,2024-10-16 15:39:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0054,P0087,0.0,0.0,0.0,0,1.0,45.0,0.0,0.0,0.1
U0054,P0089,0.0,0.0,0.0,0,2.0,46.0,0.0,0.0,0.2
U0054,P0090,0.0,0.0,0.0,0,1.0,42.0,0.0,0.0,0.1
U0054,P0093,1.0,1.0,1.0,2024-11-28 03:22:00,1.0,36.0,0.0,0.0,0.7000000000000001
U0054,P0113,0.0,0.0,0.0,0,1.0,44.0,1.0,0.0,0.25
U0054,P0123,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,0.1
U0054,P0130,0.0,0.0,0.0,0,1.0,36.0,0.0,0.0,0.1
U0054,P0136,0.0,0.0,0.0,0,1.0,14.0,0.0,0.0,0.1
U0054,P0137,0.0,0.0,0.0,0,1.0,64.0,0.0,0.0,0.1
U0054,P0138,0.0,0.0,0.0,0,1.0,26.0,0.0,0.0,0.1
U0054,P0148,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,0.1
U0054,P0152,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0054,P0160,3.6666666666666665,3.0,7.0,2024-08-22 09:19:00,0.0,0.0,0.0,0.0,2.066666666666667
U0054,P0170,0.0,0.0,0.0,0,1.0,5.0,0.0,0.0,0.1
U0054,P0172,0.0,0.0,0.0,0,1.0,28.0,1.0,0.0,0.25
U0054,P0174,0.0,0.0,0.0,0,1.0,15.0,0.0,0.0,0.1
U0054,P0175,0.0,0.0,0.0,0,1.0,35.0,1.0,0.0,0.25
U0054,P0176,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.1
U0054,P0177,4.0,1.0,2.0,2024-04-10 17:27:00,0.0,0.0,0.0,0.0,1.8
U0054,P0180,0.0,0.0,0.0,0,1.0,53.0,0.0,0.0,0.1
U0054,P0192,5.0,1.0,4.0,2024-10-22 17:24:00,1.0,12.0,0.0,0.0,2.3000000000000003
U0054,P0193,0.0,0.0,0.0,0,1.0,82.0,1.0,0.0,0.25
U0055,P0002,0.0,0.0,0.0,0,2.0,15.0,0.0,1.0,0.35
U0055,P0016,0.0,0.0,0.0,0,1.0,6.0,1.0,0.0,0.25
U0055,P0017,0.0,0.0,0.0,0,2.0,31.0,0.0,1.0,0.35
U0055,P0025,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0055,P0028,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.25
U0055,P0029,0.0,0.0,0.0,0,1.0,41.0,1.0,0.0,0.25
U0055,P0030,0.0,0.0,0.0,0,1.0,79.0,0.0,0.0,0.1
U0055,P0032,4.0,1.0,3.0,2024-09-28 18:22:00,2.0,29.0,0.0,0.0,2.0
U0055,P0033,5.0,1.0,1.0,2024-02-23 13:19:00,0.0,0.0,0.0,0.0,2.2
U0055,P0039,2.0,1.0,2.0,2024-02-25 13:37:00,0.0,0.0,0.0,0.0,1.0
U0055,P0056,0.0,0.0,0.0,0,1.0,34.0,0.0,0.0,0.1
U0055,P0059,0.0,0.0,0.0,0,1.0,3.0,1.0,0.0,0.25
U0055,P0064,0.0,0.0,0.0,0,1.0,32.0,0.0,0.0,0.1
U0055,P0072,0.0,0.0,0.0,0,2.0,38.0,1.0,0.0,0.35
U0055,P0074,0.0,0.0,0.0,0,2.0,97.0,0.0,0.0,0.2
U0055,P0079,0.0,0.0,0.0,0,1.0,35.0,0.0,0.0,0.1
U0055,P0082,2.0,1.0,1.0,2024-10-09 09:30:00,0.0,0.0,0.0,0.0,1.0
U0055,P0092,0.0,0.0,0.0,0,1.0,5.0,0.0,0.0,0.1
U0055,P0096,4.0,1.0,3.0,2024-06-25 03:06:00,0.0,0.0,0.0,0.0,1.8
U0055,P0098,0.0,0.0,0.0,0,1.0,33.0,0.0,0.0,0.1
U0055,P0101,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0055,P0117,0.0,0.0,0.0,0,1.0,31.0,0.0,0.0,0.1
U0055,P0118,0.0,0.0,0.0,0,1.0,20.0,0.0,0.0,0.1
U0055,P0119,0.0,0.0,0.0,0,1.0,21.0,1.0,0.0,0.25
U0055,P0133,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.25
U0055,P0135,0.0,0.0,0.0,0,1.0,66.0,0.0,0.0,0.1
U0055,P0141,0.0,0.0,0.0,0,1.0,2.0,0.0,0.0,0.1
U0055,P0142,4.0,1.0,2.0,2024-04-06 04:13:00,0.0,0.0,0.0,0.0,1.8
U0055,P0143,0.0,0.0,0.0,0,1.0,42.0,0.0,1.0,0.25
U0055,P0156,1.0,1.0,2.0,2024-09-15 07:03:00,0.0,0.0,0.0,0.0,0.6000000000000001
U0055,P0157,0.0,0.0,0.0,0,1.0,53.0,1.0,0.0,0.25
U0055,P0165,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,0.1
U0055,P0173,0.0,0.0,0.0,0,1.0,90.0,0.0,0.0,0.1
U0055,P0175,0.0,0.0,0.0,0,1.0,196.0,0.0,0.0,0.1
U0055,P0180,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.1
U0055,P0185,0.0,0.0,0.0,0,2.0,76.0,0.0,1.0,0.35
U0055,P0186,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,0.1
U0055,P0187,4.0,1.0,4.0,2024-08-23 21:18:00,0.0,0.0,0.0,0.0,1.8
U0055,P0188,0.0,0.0,0.0,0,1.0,2.0,0.0,0.0,0.1
U0055,P0191,0.0,0.0,0.0,0,1.0,16.0,0.0,0.0,0.1
U0055,P0193,0.0,0.0,0.0,0,1.0,14.0,0.0,0.0,0.1
U0055,P0199,4.0,1.0,2.0,2024-12-23 20:28:00,0.0,0.0,0.0,0.0,1.8
U0056,P0001,5.0,1.0,3.0,2024-05-31 16:27:00,0.0,0.0,0.0,0.0,2.2
U0056,P0005,4.0,1.0,1.0,2024-05-27 00:07:00,0.0,0.0,0.0,0.0,1.8
U0056,P0006,0.0,0.0,0.0,0,1.0,16.0,0.0,0.0,0.1
U0056,P0007,0.0,0.0,0.0,0,1.0,47.0,0.0,1.0,0.25
U0056,P0009,0.0,0.0,0.0,0,1.0,38.0,1.0,0.0,0.25
U0056,P0024,0.0,0.0,0.0,0,1.0,12.0,0.0,0.0,0.1
U0056,P0026,0.0,0.0,0.0,0,1.0,18.0,0.0,0.0,0.1
U0056,P0029,0.0,0.0,0.0,0,1.0,18.0,0.0,0.0,0.1
U0056,P0030,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0056,P0035,4.0,1.0,3.0,2024-06-12 17:37:00,0.0,0.0,0.0,0.0,1.8
U0056,P0037,5.0,1.0,3.0,2024-09-06 01:33:00,0.0,0.0,0.0,0.0,2.2
U0056,P0044,0.0,0.0,0.0,0,1.0,9.0,0.0,0.0,0.1
U0056,P0047,4.0,1.0,2.0,2024-05-14 01:44:00,0.0,0.0,0.0,0.0,1.8
U0056,P0050,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0056,P0066,3.0,1.0,2.0,2024-05-10 04:01:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0056,P0068,5.0,1.0,3.0,2024-03-12 06:32:00,1.0,108.0,0.0,0.0,2.3000000000000003
U0056,P0069,3.0,1.0,2.0,2024-02-23 14:39:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0056,P0070,0.0,0.0,0.0,0,1.0,7.0,1.0,0.0,0.25
U0056,P0098,0.0,0.0,0.0,0,2.0,16.0,1.0,0.0,0.35
U0056,P0105,0.0,0.0,0.0,0,1.0,7.0,0.0,0.0,0.1
U0056,P0111,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0056,P0115,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,0.1
U0056,P0117,0.0,0.0,0.0,0,1.0,40.0,0.0,0.0,0.1
U0056,P0119,0.0,0.0,0.0,0,1.0,6.0,0.0,0.0,0.1
U0056,P0122,0.0,0.0,0.0,0,1.0,12.0,0.0,0.0,0.1
U0056,P0126,0.0,0.0,0.0,0,1.0,17.0,1.0,0.0,0.25
U0056,P0142,0.0,0.0,0.0,0,1.0,31.0,0.0,0.0,0.1
U0056,P0144,0.0,0.0,0.0,0,1.0,20.0,0.0,0.0,0.1
U0056,P0153,0.0,0.0,0.0,0,1.0,9.0,0.0,0.0,0.1
U0056,P0154,0.0,0.0,0.0,0,1.0,31.0,0.0,0.0,0.1
U0056,P0158,4.0,1.0,4.0,2024-09-07 15:51:00,0.0,0.0,0.0,0.0,1.8
U0056,P0159,0.0,0.0,0.0,0,1.0,29.0,0.0,0.0,0.1
U0056,P0165,0.0,0.0,0.0,0,1.0,65.0,0.0,1.0,0.25
U0056,P0166,0.0,0.0,0.0,0,2.0,65.0,0.0,0.0,0.2
U0056,P0167,0.0,0.0,0.0,0,2.0,31.0,0.0,0.0,0.2
U0056,P0169,0.0,0.0,0.0,0,1.0,19.0,0.0,0.0,0.1
U0056,P0174,0.0,0.0,0.0,0,1.0,7.0,0.0,0.0,0.1
U0056,P0190,0.0,0.0,0.0,0,1.0,70.0,0.0,1.0,0.25
U0056,P0193,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0056,P0196,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,0.1
U0056,P0197,0.0,0.0,0.0,0,1.0,64.0,0.0,0.0,0.1
U0056,P0199,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,0.1
U0057,P0017,0.0,0.0,0.0,0,1.0,45.0,0.0,0.0,0.1
U0057,P0018,4.0,1.0,1.0,2024-11-22 10:52:00,0.0,0.0,0.0,0.0,1.8
U0057,P0029,0.0,0.0,0.0,0,1.0,2.0,0.0,0.0,0.1
U0057,P0030,2.0,1.0,4.0,2024-04-02 17:08:00,0.0,0.0,0.0,0.0,1.0
U0057,P0032,0.0,0.0,0.0,0,1.0,6.0,0.0,0.0,0.1
U0057,P0037,0.0,0.0,0.0,0,1.0,25.0,1.0,0.0,0.25
U0057,P0039,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,0.1
U0057,P0053,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,0.1
U0057,P0061,0.0,0.0,0.0,0,1.0,22.0,0.0,0.0,0.1
U0057,P0064,0.0,0.0,0.0,0,1.0,172.0,0.0,0.0,0.1
U0057,P0070,5.0,1.0,4.0,2024-10-01 05:43:00,0.0,0.0,0.0,0.0,2.2
U0057,P0071,0.0,0.0,0.0,0,1.0,77.0,0.0,0.0,0.1
U0057,P0082,0.0,0.0,0.0,0,1.0,10.0,0.0,0.0,0.1
U0057,P0096,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.1
U0057,P0098,0.0,0.0,0.0,0,1.0,13.0,0.0,0.0,0.1
U0057,P0099,4.0,1.0,2.0,2024-06-29 11:15:00,0.0,0.0,0.0,0.0,1.8
U0057,P0104,0.0,0.0,0.0,0,1.0,87.0,0.0,1.0,0.25
U0057,P0105,0.0,0.0,0.0,0,1.0,8.0,0.0,1.0,0.25
U0057,P0109,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.1
U0057,P0120,0.0,0.0,0.0,0,1.0,32.0,0.0,1.0,0.25
U0057,P0121,0.0,0.0,0.0,0,1.0,161.0,0.0,0.0,0.1
U0057,P0127,0.0,0.0,0.0,0,1.0,27.0,0.0,0.0,0.1
U0057,P0146,0.0,0.0,0.0,0,1.0,45.0,0.0,0.0,0.1
U0057,P0151,4.0,1.0,4.0,2024-06-18 03:08:00,1.0,29.0,0.0,0.0,1.9000000000000001
U0057,P0156,0.0,0.0,0.0,0,1.0,102.0,0.0,0.0,0.1
U0057,P0169,0.0,0.0,0.0,0,1.0,127.0,0.0,0.0,0.1
U0057,P0174,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0057,P0187,3.0,1.0,2.0,2024-01-01 20:07:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0057,P0188,0.0,0.0,0.0,0,1.0,13.0,0.0,0.0,0.1
U0057,P0189,3.0,2.0,5.0,2024-11-18 11:40:00,0.0,0.0,0.0,0.0,1.6
U0057,P0191,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,0.1
U0057,P0194,0.0,0.0,0.0,0,1.0,42.0,0.0,1.0,0.25
U0057,P0195,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,0.1
U0057,P0198,0.0,0.0,0.0,0,1.0,2.0,0.0,1.0,0.25
U0057,P0200,0.0,0.0,0.0,0,1.0,129.0,0.0,0.0,0.1
U0058,P0005,2.0,1.0,2.0,2024-04-30 14:08:00,0.0,0.0,0.0,0.0,1.0
U0058,P0007,3.0,1.0,4.0,2024-01-04 17:19:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0058,P0010,0.0,0.0,0.0,0,1.0,13.0,0.0,0.0,0.1
U0058,P0011,1.0,1.0,3.0,2024-11-22 20:48:00,1.0,29.0,0.0,0.0,0.7000000000000001
U0058,P0013,0.0,0.0,0.0,0,2.0,11.0,0.0,0.0,0.2
U0058,P0018,0.0,0.0,0.0,0,1.0,57.0,1.0,0.0,0.25
U0058,P0030,4.0,1.0,3.0,2024-04-08 11:00:00,0.0,0.0,0.0,0.0,1.8
U0058,P0049,0.0,0.0,0.0,0,1.0,12.0,0.0,0.0,0.1
U0058,P0050,4.0,1.0,4.0,2024-04-16 02:18:00,0.0,0.0,0.0,0.0,1.8
U0058,P0055,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,0.1
U0058,P0061,4.0,1.0,2.0,2024-07-03 04:43:00,0.0,0.0,0.0,0.0,1.8
U0058,P0071,0.0,0.0,0.0,0,1.0,16.0,0.0,1.0,0.25
U0058,P0079,0.0,0.0,0.0,0,1.0,81.0,0.0,0.0,0.1
U0058,P0083,5.0,1.0,4.0,2024-06-14 12:15:00,0.0,0.0,0.0,0.0,2.2
U0058,P0087,0.0,0.0,0.0,0,1.0,42.0,0.0,0.0,0.1
U0058,P0092,0.0,0.0,0.0,0,1.0,18.0,0.0,0.0,0.1
U0058,P0093,0.0,0.0,0.0,0,1.0,34.0,0.0,0.0,0.1
U0058,P0101,0.0,0.0,0.0,0,2.0,167.0,1.0,0.0,0.35
U0058,P0109,0.0,0.0,0.0,0,1.0,31.0,0.0,0.0,0.1
U0058,P0111,0.0,0.0,0.0,0,2.0,43.0,1.0,0.0,0.35
U0058,P0120,3.0,1.0,4.0,2024-08-14 09:52:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0058,P0121,4.0,1.0,4.0,2024-09-21 06:57:00,0.0,0.0,0.0,0.0,1.8
U0058,P0124,0.0,0.0,0.0,0,1.0,10.0,0.0,0.0,0.1
U0058,P0134,0.0,0.0,0.0,0,1.0,16.0,0.0,0.0,0.1
U0058,P0136,3.0,1.0,2.0,2024-07-26 19:34:00,1.0,7.0,0.0,1.0,1.6500000000000001
U0058,P0139,0.0,0.0,0.0,0,1.0,10.0,0.0,0.0,0.1
U0058,P0141,3.0,1.0,2.0,2024-07-29 11:17:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0058,P0161,0.0,0.0,0.0,0,1.0,8.0,1.0,0.0,0.25
U0058,P0162,0.0,0.0,0.0,0,1.0,2.0,0.0,0.0,0.1
U0058,P0163,3.0,1.0,4.0,2024-03-03 17:36:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0058,P0164,3.0,1.0,1.0,2024-04-25 22:44:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0058,P0187,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,0.1
U0058,P0193,0.0,0.0,0.0,0,1.0,5.0,1.0,0.0,0.25
U0058,P0196,1.0,1.0,4.0,2024-04-24 16:05:00,1.0,2.0,0.0,1.0,0.8500000000000001
U0058,P0199,0.0,0.0,0.0,0,1.0,76.0,0.0,0.0,0.1
U0059,P0001,0.0,0.0,0.0,0,1.0,44.0,1.0,0.0,0.25
U0059,P0013,0.0,0.0,0.0,0,2.0,34.0,0.0,1.0,0.35
U0059,P0014,0.0,0.0,0.0,0,1.0,18.0,0.0,0.0,0.1
U0059,P0020,0.0,0.0,0.0,0,1.0,34.0,0.0,0.0,0.1
U0059,P0023,0.0,0.0,0.0,0,2.0,60.0,0.0,1.0,0.35
U0059,P0026,0.0,0.0,0.0,0,1.0,85.0,1.0,0.0,0.25
U0059,P0034,0.0,0.0,0.0,0,1.0,74.0,0.0,0.0,0.1
U0059,P0044,5.0,1.0,4.0,2024-10-18 19:01:00,0.0,0.0,0.0,0.0,2.2
U0059,P0045,3.0,1.0,2.0,2024-08-27 14:59:00,0.0,0.0,0.0,0.0,1.4000000000000001
U0059,P0046,0.0,0.0,0.0,0,1.0,27.0,1.0,0.0,0.25
U0059,P0049,0.0,0.0,0.0,0,1.0,9.0,1.0,0.0,0.25
U0059,P0050,0.0,0.0,0.0,0,1.0,29.0,0.0,0.0,0.1
U0059,P0060,0.0,0.0,0.0,0,1.0,48.0,0.0,0.0,0.1
U0059,P0061,0.0,0.0,0.0,0,1.0,5.0,0.0,0.0,0.1
U0059,P0069,0.0,0.0,0.0,0,1.0,60.0,0.0,0.0,0.1
U0059,P0076,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,0.1
U0059,P0085,4.0,1.0,1.0,2024-03-24 19:07:00,1.0,26.0,0.0,0.0,1.9000000000000001
U0059,P0090,0.0,0.0,0.0,0,1.0,12.0,0.0,0.0,0.1
U0059,P0100,0.0,0.0,0.0,0,1.0,91.0,0.0,0.0,0.1
U0059,P0101,0.0,0.0,0.0,0,1.0,56.0,0.0,1.0,0.25
U0059,P0103,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0059,P0104,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0059,P0109,0.0,0.0,0.0,0,1.0,21.0,0.0,0.0,0.1
U0059,P0110,0.0,0.0,0.0,0,1.0,54.0,0.0,0.0,0.1
U0059,P0112,4.0,1.0,3.0,2024-11-28 18:19:00,0.0,0.0,0.0,0.0,1.8
U0059,P0116,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.1
U0059,P0119,5.0,1.0,4.0,2024-10-19 12:18:00,0.0,0.0,0.0,0.0,2.2
U0059,P0124,4.0,1.0,2.0,2024-04-23 12:03:00,0.0,0.0,0.0,0.0,1.8
U0059,P0129,0.0,0.0,0.0,0,1.0,44.0,0.0,0.0,0.1
U0059,P0137,4.0,1.0,4.0,2024-05-31 03:24:00,0.0,0.0,0.0,0.0,1.8
U0059,P0139,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0059,P0147,4.0,1.0,1.0,2024-03-05 08:56:00,0.0,0.0,0.0,0.0,1.8
U0059,P0149,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.1
U0059,P0151,4.0,1.0,4.0,2024-10-05 13:36:00,1.0,47.0,0.0,0.0,1.9000000000000001
U0059,P0159,0.0,0.0,0.0,0,1.0,44.0,0.0,1.0,0.25
U0059,P0169,0.0,0.0,0.0,0,1.0,40.0,1.0,0.0,0.25
